country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,33922544.75692267,34521381.40472134,-598836.6477986649,19568501567666.668,214203559.33333334,0.029141299724578833,1.0
2.0,35745360.11275967,35330988.812697,414371.3000626676,19595934811636.29,397653313.3333333,0.020388093962241567,0.8297398417909928
3.0,8700873.497723999,8703980.411772335,-3106.914048333963,4990783459935.544,75114859.0,0.031649232705434134,0.9500664565076186
4.0,31811885.59884833,31574445.72627333,237439.87257499993,12479501152334.734,986068508.0,0.021189800103505397,0.6195254773194899
5.0,3192397.829343,3185107.304958666,7290.524384333286,1925385015981.9734,145544581.33333334,0.011905200084050466,0.6346272259194298
6.0,4701486.547936999,4806779.055324666,-105292.5073876668,2549733548614.84,898454314.3333334,0.006638666590054767,0.30554264571443535
7.0,2853130.726531333,2889428.6893249997,-36297.96279366687,1634196526311.5134,24525218.333333332,0.0169789997736613,0.9252289179422247
8.0,3540449.350596667,3459330.4444203335,81118.90617633348,1616286236233.8066,37535452.0,0.0426514323552449,0.7629412148864011
9.0,2701346.36958,2600937.4842626667,100408.88531733351,1502772004158.7766,98723591.0,0.010673566857973701,0.38863402046799433
10.0,1944271.6368053332,1954854.496711,-10582.859905666672,1153270630175.327,80929946.0,0.0034107000629106667,0.4685055676808397
11.0,654258.3894013333,652901.290932,1357.098469333335,369731338406.261,37337258.333333336,0.0073302000761031995,0.46451223957283666
12.0,23799855.068383336,23887724.763434332,-87869.69505099829,14062510914642.807,1932568821.3333333,0.014550341110944165,0.5441507494850094
