origin_code,destination_code,sector,trade
1.0,1.0,0,17051810.791266
1.0,1.0,1,7722213.350757
1.0,2.0,0,198933.067277
1.0,2.0,1,276941.567501
1.0,3.0,0,50442.949379
1.0,3.0,1,61865.263678999996
1.0,4.0,0,40838.731788
1.0,4.0,1,59680.796147
1.0,5.0,0,12513.244717000001
1.0,5.0,1,25758.965787
1.0,6.0,0,12109.689639
1.0,6.0,1,17881.987531
1.0,7.0,0,88250.168684
1.0,7.0,1,170038.296501
1.0,8.0,0,21195.125034999997
1.0,8.0,1,34408.767217
1.0,9.0,0,8792.281974
1.0,9.0,1,12746.972937
1.0,10.0,0,12657.382126
1.0,10.0,1,19729.594635
1.0,11.0,0,52378.158752999996
1.0,11.0,1,116765.272204
1.0,12.0,0,4521.734307
1.0,12.0,1,5347.562799
1.0,13.0,0,68936.98723
1.0,13.0,1,119863.131126
2.0,1.0,0,211703.401423
2.0,1.0,1,398380.783796
2.0,2.0,0,24282948.890389003
2.0,2.0,1,13010399.285028
2.0,3.0,0,50139.744755
2.0,3.0,1,85038.25868
2.0,4.0,0,51192.284785
2.0,4.0,1,136192.043359
2.0,5.0,0,16930.121129
2.0,5.0,1,45612.082265000005
2.0,6.0,0,24565.787326
2.0,6.0,1,56758.591616000005
2.0,7.0,0,35413.823371000006
2.0,7.0,1,48505.368299
2.0,8.0,0,23114.137296
2.0,8.0,1,46393.873489
2.0,9.0,0,66551.73071999999
2.0,9.0,1,125006.05123499999
2.0,10.0,0,17692.836167
2.0,10.0,1,35785.692786
2.0,11.0,0,9826.059578
2.0,11.0,1,38089.414982
2.0,12.0,0,6962.69886
2.0,12.0,1,11343.346853
2.0,13.0,0,141821.489623
2.0,13.0,1,234105.475629
3.0,1.0,0,30057.009536999998
3.0,1.0,1,111229.277977
3.0,2.0,0,45079.5843
3.0,2.0,1,93682.398957
3.0,3.0,0,5120453.733561
3.0,3.0,1,3522992.2045630002
3.0,4.0,0,36072.60988
3.0,4.0,1,118892.117463
3.0,5.0,0,1556.052365
3.0,5.0,1,6543.485083
3.0,6.0,0,3582.1227799999997
3.0,6.0,1,10410.013868
3.0,7.0,0,3694.5925159999997
3.0,7.0,1,12411.072974
3.0,8.0,0,16260.952041
3.0,8.0,1,52076.033723
3.0,9.0,0,2619.883651
3.0,9.0,1,13433.578091
3.0,10.0,0,4026.243044
3.0,10.0,1,15573.593748
3.0,11.0,0,2896.658246
3.0,11.0,1,12892.657521
3.0,12.0,0,4478.137956
3.0,12.0,1,15771.677653
3.0,13.0,0,40063.086784
3.0,13.0,1,96239.236836
4.0,1.0,0,34515.683891
4.0,1.0,1,267377.00539199996
4.0,2.0,0,48680.577306
4.0,2.0,1,260435.32967300003
4.0,3.0,0,21686.275015
4.0,3.0,1,111733.711262
4.0,4.0,0,5225404.558781
4.0,4.0,1,5808869.490744
4.0,5.0,0,2074.908546
4.0,5.0,1,19392.09647
4.0,6.0,0,4541.669791
4.0,6.0,1,35204.370271
4.0,7.0,0,5094.486385
4.0,7.0,1,34268.300520000004
4.0,8.0,0,15743.639789
4.0,8.0,1,65521.778699
4.0,9.0,0,6847.269694
4.0,9.0,1,34447.393409
4.0,10.0,0,3805.0373090000003
4.0,10.0,1,24912.338655
4.0,11.0,0,2443.343158
4.0,11.0,1,28109.157832999997
4.0,12.0,0,3147.552373
4.0,12.0,1,13813.870783999999
4.0,13.0,0,43113.805076000004
4.0,13.0,1,144141.898387
5.0,1.0,0,15607.402823
5.0,1.0,1,27538.047771
5.0,2.0,0,27275.974885
5.0,2.0,1,33772.53381
5.0,3.0,0,3974.722115
5.0,3.0,1,4675.3872360000005
5.0,4.0,0,15850.773643
5.0,4.0,1,4715.9331139999995
5.0,5.0,0,1619808.312018
5.0,5.0,1,1195843.388473
5.0,6.0,0,525.297096
5.0,6.0,1,1197.842079
5.0,7.0,0,774.4568059999999
5.0,7.0,1,2498.8673790000003
5.0,8.0,0,1883.991276
5.0,8.0,1,1861.610134
5.0,9.0,0,1396.613261
5.0,9.0,1,4659.050477
5.0,10.0,0,247.70083400000001
5.0,10.0,1,1111.492945
5.0,11.0,0,851.52252
5.0,11.0,1,4643.019713
5.0,12.0,0,436.173054
5.0,12.0,1,1161.037211
5.0,13.0,0,10512.127939
5.0,13.0,1,31075.060138
6.0,1.0,0,11144.19441
6.0,1.0,1,45062.867455
6.0,2.0,0,19618.739902999998
6.0,2.0,1,55983.652885999996
6.0,3.0,0,1830.7158140000001
6.0,3.0,1,5990.647428
6.0,4.0,0,6929.826202
6.0,4.0,1,9670.854115
6.0,5.0,0,1107.728657
6.0,5.0,1,5060.550544
6.0,6.0,0,1403790.674371
6.0,6.0,1,794978.244234
6.0,7.0,0,791.3867319999999
6.0,7.0,1,3915.8818979999996
6.0,8.0,0,2286.437177
6.0,8.0,1,10039.173057
6.0,9.0,0,1454.77747
6.0,9.0,1,2698.5610340000003
6.0,10.0,0,802.389497
6.0,10.0,1,2300.695885
6.0,11.0,0,256.846884
6.0,11.0,1,1508.748992
6.0,12.0,0,941.2158400000001
6.0,12.0,1,3334.651644
6.0,13.0,0,11541.005823
6.0,13.0,1,30441.942818000003
7.0,1.0,0,165287.124886
7.0,1.0,1,189576.36405
7.0,2.0,0,38287.112982
7.0,2.0,1,26600.641859000003
7.0,3.0,0,8832.555089
7.0,3.0,1,5765.197475
7.0,4.0,0,6301.428259
7.0,4.0,1,8001.621875
7.0,5.0,0,3549.160677
7.0,5.0,1,2087.170599
7.0,6.0,0,853.209106
7.0,6.0,1,1290.170048
7.0,7.0,0,1672754.4515840001
7.0,7.0,1,545819.211649
7.0,8.0,0,2891.6164160000003
7.0,8.0,1,2626.61666
7.0,9.0,0,1068.306342
7.0,9.0,1,1371.554839
7.0,10.0,0,2310.139315
7.0,10.0,1,1496.5519530000001
7.0,11.0,0,3481.7308270000003
