origin_code,destination_code,sector,trade
1.0,1.0,0,15872409.669619001
1.0,1.0,1,7182865.447643
1.0,2.0,0,153398.783527
1.0,2.0,1,236750.732819
1.0,3.0,0,46547.962994
1.0,3.0,1,61458.143442
1.0,4.0,0,22599.322223000003
1.0,4.0,1,37917.389056
1.0,5.0,0,10129.364871000002
1.0,5.0,1,14795.700090000002
1.0,6.0,0,7564.741936
1.0,6.0,1,10203.12156
1.0,7.0,0,75281.039392
1.0,7.0,1,150726.59039000003
1.0,8.0,0,19563.258116
1.0,8.0,1,31689.437348
1.0,9.0,0,5086.482034000001
1.0,9.0,1,7085.064211
1.0,10.0,0,47019.49157
1.0,10.0,1,104658.674378
1.0,11.0,0,63823.967556999996
1.0,11.0,1,109990.81264399999
2.0,1.0,0,183014.866584
2.0,1.0,1,367159.95033799997
2.0,2.0,0,19051890.641185
2.0,2.0,1,10292319.049467
2.0,3.0,0,41643.531374
2.0,3.0,1,72092.091429
2.0,4.0,0,29724.993783
2.0,4.0,1,76524.775258
2.0,5.0,0,14708.493829
2.0,5.0,1,25313.068037999998
2.0,6.0,0,26152.597374999998
2.0,6.0,1,35497.362134
2.0,7.0,0,30633.704300999998
2.0,7.0,1,39820.270078
2.0,8.0,0,15803.780311
2.0,8.0,1,31806.546314
2.0,9.0,0,40345.644083
2.0,9.0,1,74404.090958
2.0,10.0,0,8445.579624
2.0,10.0,1,29148.524566
2.0,11.0,0,124921.717301
2.0,11.0,1,201821.974614
3.0,1.0,0,32469.434352999997
3.0,1.0,1,123861.553602
3.0,2.0,0,35960.66399
3.0,2.0,1,81265.17892800001
3.0,3.0,0,4537249.212914
3.0,3.0,1,2922102.597509
3.0,4.0,0,23901.014978
3.0,4.0,1,75740.15729599999
3.0,5.0,0,1018.527226
3.0,5.0,1,3231.193689
3.0,6.0,0,2727.248186
3.0,6.0,1,9130.731380000001
3.0,7.0,0,2877.274227
3.0,7.0,1,9860.44749
3.0,8.0,0,13821.833834
3.0,8.0,1,45167.772434
3.0,9.0,0,1550.897005
3.0,9.0,1,7912.98331
3.0,10.0,0,2787.4922159999996
3.0,10.0,1,12072.747204
3.0,11.0,0,36200.379183
3.0,11.0,1,88933.09185200001
4.0,1.0,0,25831.370081999998
4.0,1.0,1,212298.995241
4.0,2.0,0,28875.141582
4.0,2.0,1,152680.160974
4.0,3.0,0,15780.117658000001
4.0,3.0,1,78903.17091
4.0,4.0,0,3104546.5315469997
4.0,4.0,1,3476591.0075890003
4.0,5.0,0,1079.6486
4.0,5.0,1,6579.1753770000005
4.0,6.0,0,2973.141499
4.0,6.0,1,14161.38643
4.0,7.0,0,3247.724898
4.0,7.0,1,22151.067299000002
4.0,8.0,0,10762.665410000001
4.0,8.0,1,36835.218409
4.0,9.0,0,3579.593807
4.0,9.0,1,13836.132724
4.0,10.0,0,1489.740416
4.0,10.0,1,16604.891421
4.0,11.0,0,31723.426270999997
4.0,11.0,1,99935.03082300001
5.0,1.0,0,9903.949523
5.0,1.0,1,25532.938058
5.0,2.0,0,16063.991860999999
5.0,2.0,1,23337.388959
5.0,3.0,0,2110.987823
5.0,3.0,1,3388.787138
5.0,4.0,0,7881.516638000001
5.0,4.0,1,2093.960196
5.0,5.0,0,1061406.939739
5.0,5.0,1,773641.1878559999
5.0,6.0,0,537.978352
5.0,6.0,1,867.418533
5.0,7.0,0,733.184956
5.0,7.0,1,2963.398131
5.0,8.0,0,1834.6344559999998
5.0,8.0,1,1267.090748
5.0,9.0,0,866.8932970000001
5.0,9.0,1,3345.6847579999994
5.0,10.0,0,891.917985
5.0,10.0,1,4535.775001
5.0,11.0,0,7445.946071
5.0,11.0,1,22100.728707000002
6.0,1.0,0,8352.990404
6.0,1.0,1,36169.816065
6.0,2.0,0,12595.175964
6.0,2.0,1,36640.667607
6.0,3.0,0,1153.594183
6.0,3.0,1,4612.921678000001
6.0,4.0,0,4221.3898389999995
6.0,4.0,1,5806.813674
6.0,5.0,0,500.66153399999996
6.0,5.0,1,2147.081428
6.0,6.0,0,1025710.785506
6.0,6.0,1,591462.002204
6.0,7.0,0,629.126072
6.0,7.0,1,2611.767638
6.0,8.0,0,1451.573254
6.0,8.0,1,6368.778635000001
6.0,9.0,0,414.472038
6.0,9.0,1,1348.955592
6.0,10.0,0,199.838367
6.0,10.0,1,1136.211
6.0,11.0,0,8452.980334
6.0,11.0,1,22776.653059999997
7.0,1.0,0,131406.109678
7.0,1.0,1,198816.575703
7.0,2.0,0,22252.490483
7.0,2.0,1,20824.441059
7.0,3.0,0,7767.561148
7.0,3.0,1,5539.892841999999
7.0,4.0,0,4621.665347
7.0,4.0,1,4160.182914
7.0,5.0,0,1247.566348
7.0,5.0,1,938.434354
7.0,6.0,0,3296.309464
7.0,6.0,1,844.529344
7.0,7.0,0,1400379.179524
7.0,7.0,1,492100.218642
7.0,8.0,0,2909.5207379999997
7.0,8.0,1,2031.027699
7.0,9.0,0,745.694964
7.0,9.0,1,939.157113
7.0,10.0,0,2659.068626
7.0,10.0,1,5760.309921
7.0,11.0,0,6998.962533
7.0,11.0,1,6708.663818
8.0,1.0,0,6564.244918
8.0,1.0,1,54932.319201000006
8.0,2.0,0,9556.835338
8.0,2.0,1,62172.180124000006
8.0,3.0,0,7913.985011000001
8.0,3.0,1,26617.433602999998
8.0,4.0,0,7886.866575
8.0,4.0,1,66088.031587
8.0,5.0,0,369.20018000000005
8.0,5.0,1,3567.747033
8.0,6.0,0,996.8001340000001
8.0,6.0,1,6211.6359090000005
8.0,7.0,0,663.046054
